-47.32552038172804	4.720815230680791e-15
-42.89049871605101	-3.256554141919248e-15
-39.22119716420373	-1.1177140879667842e-14
-36.133672815376045	-1.0107755279957041e-14
-33.501504538197125	-4.2162482672332946e-15
-31.229992916308344	1.3077538504746602e-14
-29.250999644307015	-6.235070721224934e-15
-27.510852621820746	5.213531601326856e-15
-25.9696714248689	3.340519419214816e-15
-24.5947736872043	8.282561144937278e-15
-23.36130486303875	-2.952232344743177e-14
-22.248224823822323	-8.323246087008919e-15
-21.239257884477524	1.3890270812559672e-14
-20.320243476081185	-5.452834249771298e-15
-19.4800887752558	1.2204911274416987e-14
-18.70891106445811	1.1455875268636383e-14
-17.998896236950834	-3.413912777715974e-16
-17.34293562097001	3.475479516446362e-15
-16.735370097612865	2.9594183181624264e-15
-16.170954235027757	1.5726522245975565e-15
-15.645491778460961	6.783255725345265e-16
-15.155026750886273	-2.1672510435536595e-15
-14.69638374159876	-9.368241619268519e-15
-14.266522411226521	3.26669747734616e-15
-13.862996979687416	-1.0603718580012603e-15
-13.483432039695451	-1.9752289758936166e-15
-13.125914333737231	2.876372718721767e-15
-12.788560942297043	4.0737819077981844e-15
-12.469854527593697	-5.779658708461368e-15
-12.16828337961621	-4.3288487639442575e-15
-11.882629416742482	-2.2526870608364533e-15
-11.611665152262951	7.438748647673099e-16
-11.354402084319991	-1.4891882858382e-15
-11.109833460778486	-1.4979119308121366e-15
-10.877149304688903	-1.6052597603856079e-15
-10.65551653521722	3.3666032334809723e-16
-10.44426574122399	3.4364782890102558e-15
-10.242702143203967	3.574049240627985e-16
-10.050268309554454	-5.09060653009833e-15
-9.866380859711652	1.4503855296363695e-15
-9.690572576598056	-8.730919519927018e-16
-9.522350810199354	8.354476117403522e-15
-9.361321841171133	-8.8518026645656e-15
-9.207067750731191	-1.2789989184349606e-15
-9.059255405993747	7.500170669597079e-15
-8.91752918732461	-1.9786234197970955e-15
-8.781606573051224	-3.0318533493300204e-15
-8.651184609761687	7.867257972610882e-15
-8.526023755534027	-5.090890028814664e-15
-8.405866379891453	-8.3577948602101e-15
-8.290510269207045	-1.5288595533344877e-14
-8.179737782863228	1.0857532082566515e-14
-8.073380227700975	3.147378152545899e-14
-7.971256607839383	-2.6066197790582947e-14
-7.873229943244776	-6.070895486419879e-15
-7.779154873550209	7.317287313062414e-14
-7.688926945163794	-2.945649295290089e-14
-7.6024386967527535	-3.1895196644398065e-14
-7.5196228969596435	1.002754706240812e-13
-7.440416826434534	1.589827671073259e-12
-7.364799064906475	-1.5826101975800865e-12
-7.292757105870505	-5.005973586668168e-12
-7.224301340720795	-5.307625867787267e-12
-7.15938954183125	1.4448537767201888e-11
-7.097824065956308	-4.659732146115484e-12
-7.039060951341201	7.181430877561515e-12
-6.982204616774881	-1.4800024487885818e-11
-6.870788598165894	-5.545386606052095e-11
